college_id,college_name,college_state,college_city,college_type,stream_offered,last_year_cutoff,affiliation,facilities,scholarships_available,admission_status,contact_email,contact_phone,website
COLL0897,Tamil Institute of Science Education & Research,Tamil Nadu,City_34,Government,Science (PCM),71.2,UGC,"Library, WiFi, Hostel",Minority,Closed,info@coll0897.edu.in,+91-8358117510,www.coll0897.ac.in
COLL0898,Jharkhand Institute of Science Education & Research,Jharkhand,City_40,Government,Science (PCB),69.7,State Board,"Digital Classrooms, Labs",,Open,info@coll0898.edu.in,+91-9870412881,www.coll0898.ac.in
COLL0899,Delhi Institute of Commerce Education & Research,Delhi,City_39,Government,Commerce,60.2,AICTE,"Digital Classrooms, Labs",Minority,Upcoming,info@coll0899.edu.in,+91-8835929242,www.coll0899.ac.in
COLL0900,Delhi Institute of Commerce Education & Research,Delhi,City_5,Government,Commerce,69.2,NAAC Accredited,"Cultural Center, Sports",Minority,Closed,info@coll0900.edu.in,+91-1489816803,www.coll0900.ac.in
COLL0901,Punjab Institute of Commerce Education & Research,Punjab,City_11,Central University,Commerce,63.6,Autonomous,"Cultural Center, Sports",Merit-based,Closed,info@coll0901.edu.in,+91-2985514426,www.coll0901.ac.in
COLL0902,Andhra Institute of Science Education & Research,Andhra Pradesh,City_3,Government,Science (PCB),69.8,UGC,"Digital Classrooms, Labs",Merit-based,Open,info@coll0902.edu.in,+91-5024832975,www.coll0902.ac.in
COLL0903,Haryana Institute of Commerce Education & Research,Haryana,City_28,Government Aided,Commerce,80.5,State Board,"Library, WiFi, Hostel",SC/ST,Closed,info@coll0903.edu.in,+91-1266040236,www.coll0903.ac.in
COLL0904,Kerala Institute of Science Education & Research,Kerala,City_19,Government,Science (PCM),68.6,Autonomous,"Cultural Center, Sports",SC/ST,Closed,info@coll0904.edu.in,+91-3323496127,www.coll0904.ac.in
COLL0905,Jammu Institute of Science Education & Research,Jammu & Kashmir,City_11,Central University,Science (PCM),94.5,NAAC Accredited,"Labs, Sports",Need-based,Closed,info@coll0905.edu.in,+91-8109102961,www.coll0905.ac.in
COLL0906,Odisha Institute of Science Education & Research,Odisha,City_12,Government Aided,Science (PCB),71.5,AICTE,"Library, WiFi, Hostel",,Closed,info@coll0906.edu.in,+91-6281551972,www.coll0906.ac.in
COLL0907,Chhattisgarh Institute of Vocational Education & Research,Chhattisgarh,City_26,Government,Vocational,64.6,State Board,"Digital Classrooms, Labs",Merit-based,Open,info@coll0907.edu.in,+91-5331754274,www.coll0907.ac.in
COLL0908,Haryana Institute of Science Education & Research,Haryana,City_47,Government,Science (PCM),66.0,State Board,"Digital Classrooms, Labs",Merit-based,Closed,info@coll0908.edu.in,+91-4372546159,www.coll0908.ac.in
COLL0909,Gujarat Institute of Science Education & Research,Gujarat,City_23,Central University,Science (PCB),79.7,NAAC Accredited,"Library, WiFi, Hostel",Need-based,Closed,info@coll0909.edu.in,+91-5658294066,www.coll0909.ac.in
COLL0910,Punjab Institute of Science Education & Research,Punjab,City_45,Government Aided,Science (PCB),69.1,Autonomous,"Digital Classrooms, Labs",Minority,Upcoming,info@coll0910.edu.in,+91-8385865085,www.coll0910.ac.in
COLL0911,Punjab Institute of Humanities Education & Research,Punjab,City_45,Government,Humanities,67.8,State Board,"Hostel, Library, Labs",Minority,Upcoming,info@coll0911.edu.in,+91-8443383934,www.coll0911.ac.in
COLL0912,Delhi Institute of Commerce Education & Research,Delhi,City_47,Government,Commerce,66.3,UGC,"Digital Classrooms, Labs",Need-based,Upcoming,info@coll0912.edu.in,+91-6461355335,www.coll0912.ac.in
COLL0913,West Institute of Science Education & Research,West Bengal,City_4,Government,Science (PCB),53.2,State Board,"Cultural Center, Sports",SC/ST,Open,info@coll0913.edu.in,+91-9899174311,www.coll0913.ac.in
COLL0914,Jammu Institute of Science Education & Research,Jammu & Kashmir,City_44,Government,Science (PCB),71.3,Autonomous,"Labs, Sports",Need-based,Open,info@coll0914.edu.in,+91-3224814972,www.coll0914.ac.in
COLL0915,Andhra Institute of Science Education & Research,Andhra Pradesh,City_17,Government Aided,Science (PCB),87.2,AICTE,"Labs, Sports",,Open,info@coll0915.edu.in,+91-2894318747,www.coll0915.ac.in
COLL0916,Bihar Institute of Vocational Education & Research,Bihar,City_16,Government,Vocational,68.9,UGC,"Labs, Sports",Minority,Upcoming,info@coll0916.edu.in,+91-5565161470,www.coll0916.ac.in
COLL0917,Jharkhand Institute of Commerce Education & Research,Jharkhand,City_26,Government,Commerce,79.8,Autonomous,"Labs, Sports",Merit-based,Open,info@coll0917.edu.in,+91-3908539982,www.coll0917.ac.in
COLL0918,Jammu Institute of Science Education & Research,Jammu & Kashmir,City_9,Government,Science (PCB),71.8,UGC,"Cultural Center, Sports",Merit-based,Closed,info@coll0918.edu.in,+91-8514916334,www.coll0918.ac.in
COLL0919,Jammu Institute of Commerce Education & Research,Jammu & Kashmir,City_34,Government,Commerce,89.9,State Board,"Digital Classrooms, Labs",Merit-based,Open,info@coll0919.edu.in,+91-8614585912,www.coll0919.ac.in
COLL0920,Telangana Institute of Science Education & Research,Telangana,City_21,Government,Science (PCB),80.6,UGC,"Hostel, Library, Labs",Minority,Closed,info@coll0920.edu.in,+91-7526574392,www.coll0920.ac.in
COLL0921,Kerala Institute of Science Education & Research,Kerala,City_21,Government Aided,Science (PCB),69.2,AICTE,"Hostel, Library, Labs",Need-based,Closed,info@coll0921.edu.in,+91-9371905837,www.coll0921.ac.in
COLL0922,Karnataka Institute of Science Education & Research,Karnataka,City_34,Government,Science (PCB),66.1,Autonomous,"Library, WiFi, Hostel",Minority,Upcoming,info@coll0922.edu.in,+91-2945292474,www.coll0922.ac.in
COLL0923,Gujarat Institute of Humanities Education & Research,Gujarat,City_14,Government,Humanities,74.4,Autonomous,"Library, WiFi, Hostel",,Open,info@coll0923.edu.in,+91-9683482365,www.coll0923.ac.in
COLL0924,Odisha Institute of Humanities Education & Research,Odisha,City_5,Government,Humanities,60.8,State Board,"Cultural Center, Sports",Need-based,Open,info@coll0924.edu.in,+91-2759440292,www.coll0924.ac.in
COLL0925,Haryana Institute of Science Education & Research,Haryana,City_18,Government Aided,Science (PCM),48.0,Autonomous,"Labs, Sports",Need-based,Open,info@coll0925.edu.in,+91-1150751377,www.coll0925.ac.in
COLL0926,Bihar Institute of Humanities Education & Research,Bihar,City_43,Central University,Humanities,64.7,AICTE,"Cultural Center, Sports",SC/ST,Upcoming,info@coll0926.edu.in,+91-2077243412,www.coll0926.ac.in
COLL0927,Tamil Institute of Commerce Education & Research,Tamil Nadu,City_25,Government,Commerce,66.0,NAAC Accredited,"Labs, Sports",SC/ST,Open,info@coll0927.edu.in,+91-5646355395,www.coll0927.ac.in
COLL0928,Karnataka Institute of Science Education & Research,Karnataka,City_6,Government,Science (PCM),62.8,Autonomous,"Labs, Sports",Need-based,Open,info@coll0928.edu.in,+91-1975367151,www.coll0928.ac.in
COLL0929,Punjab Institute of Science Education & Research,Punjab,City_40,Government Aided,Science (PCB),73.8,UGC,"Digital Classrooms, Labs",,Closed,info@coll0929.edu.in,+91-3456724273,www.coll0929.ac.in
COLL0930,Gujarat Institute of Humanities Education & Research,Gujarat,City_29,Government,Humanities,55.7,State Board,"Labs, Sports",Minority,Open,info@coll0930.edu.in,+91-8423462856,www.coll0930.ac.in
COLL0931,Maharashtra Institute of Humanities Education & Research,Maharashtra,City_2,Government,Humanities,88.6,UGC,"Cultural Center, Sports",,Upcoming,info@coll0931.edu.in,+91-8678791863,www.coll0931.ac.in
COLL0932,Chhattisgarh Institute of Commerce Education & Research,Chhattisgarh,City_15,Government,Commerce,71.2,State Board,"Digital Classrooms, Labs",Minority,Closed,info@coll0932.edu.in,+91-8028488834,www.coll0932.ac.in
COLL0933,Assam Institute of Vocational Education & Research,Assam,City_14,Government,Vocational,69.9,Autonomous,"Hostel, Library, Labs",Need-based,Open,info@coll0933.edu.in,+91-4558474540,www.coll0933.ac.in
COLL0934,Chhattisgarh Institute of Science Education & Research,Chhattisgarh,City_23,Government,Science (PCM),60.3,Autonomous,"Labs, Sports",SC/ST,Open,info@coll0934.edu.in,+91-8256414055,www.coll0934.ac.in
COLL0935,Punjab Institute of Commerce Education & Research,Punjab,City_13,Government,Commerce,65.9,Autonomous,"Library, WiFi, Hostel",Minority,Open,info@coll0935.edu.in,+91-8455229174,www.coll0935.ac.in
COLL0936,Odisha Institute of Science Education & Research,Odisha,City_37,Government,Science (PCB),74.2,Autonomous,"Cultural Center, Sports",SC/ST,Closed,info@coll0936.edu.in,+91-6812602986,www.coll0936.ac.in
COLL0937,Chhattisgarh Institute of Science Education & Research,Chhattisgarh,City_31,Government,Science (PCB),72.7,AICTE,"Digital Classrooms, Labs",Need-based,Upcoming,info@coll0937.edu.in,+91-7275331817,www.coll0937.ac.in
COLL0938,Assam Institute of Humanities Education & Research,Assam,City_30,Government Aided,Humanities,78.4,Autonomous,"Cultural Center, Sports",Need-based,Closed,info@coll0938.edu.in,+91-1391964039,www.coll0938.ac.in
COLL0939,Jharkhand Institute of Humanities Education & Research,Jharkhand,City_30,Government,Humanities,75.2,NAAC Accredited,"Library, WiFi, Hostel",Need-based,Open,info@coll0939.edu.in,+91-2446845909,www.coll0939.ac.in
COLL0940,Tamil Institute of Science Education & Research,Tamil Nadu,City_38,Government,Science (PCB),73.7,NAAC Accredited,"Digital Classrooms, Labs",Need-based,Upcoming,info@coll0940.edu.in,+91-9757818540,www.coll0940.ac.in
COLL0941,Bihar Institute of Vocational Education & Research,Bihar,City_13,Government,Vocational,72.1,UGC,"Cultural Center, Sports",Need-based,Closed,info@coll0941.edu.in,+91-3301759787,www.coll0941.ac.in
COLL0942,Assam Institute of Science Education & Research,Assam,City_1,Government,Science (PCM),68.9,UGC,"Digital Classrooms, Labs",,Upcoming,info@coll0942.edu.in,+91-8165463305,www.coll0942.ac.in
COLL0943,Jharkhand Institute of Science Education & Research,Jharkhand,City_49,Government,Science (PCM),57.9,Autonomous,"Digital Classrooms, Labs",SC/ST,Closed,info@coll0943.edu.in,+91-2413735855,www.coll0943.ac.in
COLL0944,Odisha Institute of Vocational Education & Research,Odisha,City_39,Government,Vocational,73.5,State Board,"Library, WiFi, Hostel",Need-based,Upcoming,info@coll0944.edu.in,+91-5789032521,www.coll0944.ac.in
COLL0945,Madhya Institute of Commerce Education & Research,Madhya Pradesh,City_9,Government Aided,Commerce,68.1,NAAC Accredited,"Digital Classrooms, Labs",Merit-based,Open,info@coll0945.edu.in,+91-5975439074,www.coll0945.ac.in
COLL0946,Jharkhand Institute of Vocational Education & Research,Jharkhand,City_47,Government,Vocational,65.7,NAAC Accredited,"Digital Classrooms, Labs",Merit-based,Open,info@coll0946.edu.in,+91-3246035011,www.coll0946.ac.in
COLL0947,Assam Institute of Science Education & Research,Assam,City_33,Government,Science (PCB),63.7,UGC,"Labs, Sports",,Open,info@coll0947.edu.in,+91-1183361741,www.coll0947.ac.in
COLL0948,Bihar Institute of Commerce Education & Research,Bihar,City_36,Government,Commerce,74.1,AICTE,"Library, WiFi, Hostel",Merit-based,Upcoming,info@coll0948.edu.in,+91-3156330523,www.coll0948.ac.in
COLL0949,Delhi Institute of Vocational Education & Research,Delhi,City_32,Government,Vocational,61.8,Autonomous,"Library, WiFi, Hostel",Need-based,Open,info@coll0949.edu.in,+91-8863563893,www.coll0949.ac.in
COLL0950,Jharkhand Institute of Science Education & Research,Jharkhand,City_34,Government,Science (PCB),84.7,UGC,"Digital Classrooms, Labs",,Closed,info@coll0950.edu.in,+91-7860878644,www.coll0950.ac.in
COLL0951,Tamil Institute of Commerce Education & Research,Tamil Nadu,City_39,Central University,Commerce,61.6,NAAC Accredited,"Digital Classrooms, Labs",,Open,info@coll0951.edu.in,+91-6638377424,www.coll0951.ac.in
COLL0952,Jammu Institute of Science Education & Research,Jammu & Kashmir,City_47,Government,Science (PCB),74.2,UGC,"Digital Classrooms, Labs",SC/ST,Closed,info@coll0952.edu.in,+91-5586798099,www.coll0952.ac.in
COLL0953,Uttar Institute of Science Education & Research,Uttar Pradesh,City_19,Government,Science (PCB),75.9,AICTE,"Labs, Sports",Merit-based,Closed,info@coll0953.edu.in,+91-3443452385,www.coll0953.ac.in
COLL0954,Jharkhand Institute of Humanities Education & Research,Jharkhand,City_38,Government Aided,Humanities,74.6,AICTE,"Library, WiFi, Hostel",Minority,Closed,info@coll0954.edu.in,+91-7446644633,www.coll0954.ac.in
COLL0955,Maharashtra Institute of Science Education & Research,Maharashtra,City_15,Government,Science (PCM),90.0,AICTE,"Cultural Center, Sports",Minority,Closed,info@coll0955.edu.in,+91-7867795808,www.coll0955.ac.in
COLL0956,Chhattisgarh Institute of Humanities Education & Research,Chhattisgarh,City_29,Government,Humanities,59.5,State Board,"Hostel, Library, Labs",Minority,Closed,info@coll0956.edu.in,+91-5288506957,www.coll0956.ac.in
COLL0957,Haryana Institute of Science Education & Research,Haryana,City_32,Government,Science (PCM),75.5,State Board,"Library, WiFi, Hostel",Need-based,Closed,info@coll0957.edu.in,+91-1007391026,www.coll0957.ac.in
COLL0958,Haryana Institute of Science Education & Research,Haryana,City_14,Government,Science (PCM),70.9,UGC,"Hostel, Library, Labs",,Upcoming,info@coll0958.edu.in,+91-4455193304,www.coll0958.ac.in
COLL0959,Odisha Institute of Vocational Education & Research,Odisha,City_34,Government,Vocational,78.8,UGC,"Labs, Sports",Need-based,Closed,info@coll0959.edu.in,+91-6691017306,www.coll0959.ac.in
COLL0960,Madhya Institute of Commerce Education & Research,Madhya Pradesh,City_26,Government Aided,Commerce,61.2,Autonomous,"Library, WiFi, Hostel",Merit-based,Upcoming,info@coll0960.edu.in,+91-7202529219,www.coll0960.ac.in
COLL0961,Punjab Institute of Humanities Education & Research,Punjab,City_3,Government,Humanities,54.3,AICTE,"Cultural Center, Sports",,Upcoming,info@coll0961.edu.in,+91-9173790374,www.coll0961.ac.in
COLL0962,Maharashtra Institute of Humanities Education & Research,Maharashtra,City_29,Government,Humanities,68.8,NAAC Accredited,"Cultural Center, Sports",SC/ST,Closed,info@coll0962.edu.in,+91-3322366294,www.coll0962.ac.in
COLL0963,Maharashtra Institute of Science Education & Research,Maharashtra,City_28,Central University,Science (PCB),74.7,AICTE,"Labs, Sports",SC/ST,Open,info@coll0963.edu.in,+91-8176638584,www.coll0963.ac.in
COLL0964,Rajasthan Institute of Commerce Education & Research,Rajasthan,City_2,Government Aided,Commerce,61.9,NAAC Accredited,"Hostel, Library, Labs",Need-based,Upcoming,info@coll0964.edu.in,+91-5527871619,www.coll0964.ac.in
COLL0965,Telangana Institute of Vocational Education & Research,Telangana,City_23,Government,Vocational,79.0,AICTE,"Labs, Sports",SC/ST,Upcoming,info@coll0965.edu.in,+91-9943619950,www.coll0965.ac.in
COLL0966,Odisha Institute of Science Education & Research,Odisha,City_18,Government Aided,Science (PCM),56.3,AICTE,"Library, WiFi, Hostel",Minority,Closed,info@coll0966.edu.in,+91-8930699005,www.coll0966.ac.in
COLL0967,Bihar Institute of Vocational Education & Research,Bihar,City_3,Government Aided,Vocational,76.0,AICTE,"Library, WiFi, Hostel",Minority,Upcoming,info@coll0967.edu.in,+91-2371390776,www.coll0967.ac.in
COLL0968,Tamil Institute of Commerce Education & Research,Tamil Nadu,City_6,Government Aided,Commerce,81.0,AICTE,"Cultural Center, Sports",SC/ST,Upcoming,info@coll0968.edu.in,+91-7127543555,www.coll0968.ac.in
COLL0969,Madhya Institute of Vocational Education & Research,Madhya Pradesh,City_7,Government Aided,Vocational,71.9,AICTE,"Labs, Sports",,Open,info@coll0969.edu.in,+91-2084374569,www.coll0969.ac.in
COLL0970,West Institute of Humanities Education & Research,West Bengal,City_36,Government,Humanities,40.0,Autonomous,"Digital Classrooms, Labs",SC/ST,Open,info@coll0970.edu.in,+91-6756941774,www.coll0970.ac.in
COLL0971,Karnataka Institute of Science Education & Research,Karnataka,City_17,Government,Science (PCB),65.9,NAAC Accredited,"Digital Classrooms, Labs",,Closed,info@coll0971.edu.in,+91-8272717260,www.coll0971.ac.in
COLL0972,Andhra Institute of Humanities Education & Research,Andhra Pradesh,City_45,Government,Humanities,76.0,AICTE,"Labs, Sports",Need-based,Open,info@coll0972.edu.in,+91-4904637290,www.coll0972.ac.in
COLL0973,Madhya Institute of Science Education & Research,Madhya Pradesh,City_8,Government,Science (PCB),64.5,NAAC Accredited,"Library, WiFi, Hostel",SC/ST,Closed,info@coll0973.edu.in,+91-1558038584,www.coll0973.ac.in
COLL0974,Kerala Institute of Commerce Education & Research,Kerala,City_8,Government Aided,Commerce,87.9,Autonomous,"Digital Classrooms, Labs",Need-based,Upcoming,info@coll0974.edu.in,+91-2582879310,www.coll0974.ac.in
COLL0975,Punjab Institute of Commerce Education & Research,Punjab,City_1,Government,Commerce,55.9,UGC,"Cultural Center, Sports",Need-based,Closed,info@coll0975.edu.in,+91-5017253237,www.coll0975.ac.in
COLL0976,Andhra Institute of Science Education & Research,Andhra Pradesh,City_18,Government Aided,Science (PCM),74.0,UGC,"Cultural Center, Sports",Minority,Closed,info@coll0976.edu.in,+91-8231188320,www.coll0976.ac.in
COLL0977,Bihar Institute of Humanities Education & Research,Bihar,City_27,Government Aided,Humanities,57.4,NAAC Accredited,"Labs, Sports",Merit-based,Closed,info@coll0977.edu.in,+91-1895322818,www.coll0977.ac.in
COLL0978,Punjab Institute of Commerce Education & Research,Punjab,City_11,Central University,Commerce,65.5,AICTE,"Digital Classrooms, Labs",Need-based,Closed,info@coll0978.edu.in,+91-5308304451,www.coll0978.ac.in
COLL0979,Odisha Institute of Vocational Education & Research,Odisha,City_6,Government,Vocational,71.3,UGC,"Hostel, Library, Labs",Minority,Upcoming,info@coll0979.edu.in,+91-9593843239,www.coll0979.ac.in
COLL0980,Tamil Institute of Humanities Education & Research,Tamil Nadu,City_34,Government,Humanities,67.0,AICTE,"Labs, Sports",Need-based,Closed,info@coll0980.edu.in,+91-8090781822,www.coll0980.ac.in
COLL0981,Madhya Institute of Humanities Education & Research,Madhya Pradesh,City_12,Central University,Humanities,82.5,AICTE,"Cultural Center, Sports",Merit-based,Open,info@coll0981.edu.in,+91-2735641246,www.coll0981.ac.in
